,Tahun,Bulan,Hari,Jam,elevasi (m)
179665,2004,6,30,1,1.81
179666,2004,6,30,2,1.9
179667,2004,6,30,3,1.97
179668,2004,6,30,4,2.05
179669,2004,6,30,5,2.06
179670,2004,6,30,6,2.13
179671,2004,6,30,7,2.18
179672,2004,6,30,8,2.25
179673,2004,6,30,9,2.33
179674,2004,6,30,10,2.44
179675,2004,6,30,11,2.56
179676,2004,6,30,12,2.69
179677,2004,6,30,13,2.69
179678,2004,6,30,14,2.7
179679,2004,6,30,15,2.63
179680,2004,6,30,16,2.56
179681,2004,6,30,17,2.461
179682,2004,6,30,18,2.33
179683,2004,6,30,19,2.18
179684,2004,6,30,20,2.0
179685,2004,6,30,21,1.86
179686,2004,6,30,22,1.72
179687,2004,6,30,23,1.71
179688,2004,7,1,0,1.71
179689,2004,7,1,1,1.74
179690,2004,7,1,2,1.8
179691,2004,7,1,3,1.93
179692,2004,7,1,4,2.02
179693,2004,7,1,5,2.07
179694,2004,7,1,6,2.16
179695,2004,7,1,7,2.23
179696,2004,7,1,8,2.26
179697,2004,7,1,9,2.33
179698,2004,7,1,10,2.43
179699,2004,7,1,11,2.56
179700,2004,7,1,12,2.68
179701,2004,7,1,13,2.79
179702,2004,7,1,14,2.81
179703,2004,7,1,15,2.78
179704,2004,7,1,16,2.71
179705,2004,7,1,17,2.61
179706,2004,7,1,18,2.47
179707,2004,7,1,19,2.36
179708,2004,7,1,20,2.15
179709,2004,7,1,21,1.98
179710,2004,7,1,22,1.84
179711,2004,7,1,23,1.71
179712,2004,7,2,0,1.67
179713,2004,7,2,1,1.7
179714,2004,7,2,2,1.73
179715,2004,7,2,3,1.8
179716,2004,7,2,4,1.91
179717,2004,7,2,5,1.99
179718,2004,7,2,6,2.11
179719,2004,7,2,7,2.14
179720,2004,7,2,8,2.19
179721,2004,7,2,9,2.27
179722,2004,7,2,10,2.32
179723,2004,7,2,11,2.47
179724,2004,7,2,12,2.65
179725,2004,7,2,13,2.77
179726,2004,7,2,14,2.8
179727,2004,7,2,15,2.79
179728,2004,7,2,16,2.74
179729,2004,7,2,17,2.67
179730,2004,7,2,18,2.57
179731,2004,7,2,19,2.43
179732,2004,7,2,20,2.29
179733,2004,7,2,21,2.1
179734,2004,7,2,22,1.93
179735,2004,7,2,23,1.76
179736,2004,7,3,0,1.7
179737,2004,7,3,1,1.69
179738,2004,7,3,2,1.7
179739,2004,7,3,3,1.76
179740,2004,7,3,4,1.85
179741,2004,7,3,5,1.93
179742,2004,7,3,6,2.03
179743,2004,7,3,7,2.11
179744,2004,7,3,8,2.18
179745,2004,7,3,9,2.25
179746,2004,7,3,10,2.33
179747,2004,7,3,11,2.44
179748,2004,7,3,12,2.58
179749,2004,7,3,13,2.72
179750,2004,7,3,14,2.83
179751,2004,7,3,15,2.87
179752,2004,7,3,16,2.86
179753,2004,7,3,17,2.78
179754,2004,7,3,18,2.74
179755,2004,7,3,19,2.62
179756,2004,7,3,20,2.51
179757,2004,7,3,21,2.34
179758,2004,7,3,22,2.16
179759,2004,7,3,23,2.0
179760,2004,7,4,0,1.86
179761,2004,7,4,1,1.79
179762,2004,7,4,2,1.8
179763,2004,7,4,3,1.85
179764,2004,7,4,4,1.88
179765,2004,7,4,5,1.94
179766,2004,7,4,6,2.03
179767,2004,7,4,7,2.12
179768,2004,7,4,8,2.2
179769,2004,7,4,9,2.28
179770,2004,7,4,10,2.36
179771,2004,7,4,11,2.45
179772,2004,7,4,12,2.54
179773,2004,7,4,13,2.66
179774,2004,7,4,14,2.76
179775,2004,7,4,15,2.82
179776,2004,7,4,16,2.84
179777,2004,7,4,17,2.79
179778,2004,7,4,18,2.74
179779,2004,7,4,19,2.68
179780,2004,7,4,20,2.59
179781,2004,7,4,21,2.46
179782,2004,7,4,22,2.28
179783,2004,7,4,23,2.11
179784,2004,7,5,0,1.98
179785,2004,7,5,1,1.87
179786,2004,7,5,2,1.79
179787,2004,7,5,3,1.8
179788,2004,7,5,4,1.88
179789,2004,7,5,5,1.91
179790,2004,7,5,6,1.98
179791,2004,7,5,7,2.07
179792,2004,7,5,8,2.18
179793,2004,7,5,9,2.23
179794,2004,7,5,10,2.29
179795,2004,7,5,11,2.37
179796,2004,7,5,12,2.48
179797,2004,7,5,13,2.54
179798,2004,7,5,14,2.63
179799,2004,7,5,15,2.72
179800,2004,7,5,16,2.7
179801,2004,7,5,17,2.74
179802,2004,7,5,18,2.66
179803,2004,7,5,19,2.64
179804,2004,7,5,20,2.59
179805,2004,7,5,21,2.55
179806,2004,7,5,22,2.45
179807,2004,7,5,23,2.38
179808,2004,7,6,0,2.19
179809,2004,7,6,1,2.08
179810,2004,7,6,2,1.99
179811,2004,7,6,3,1.94
179812,2004,7,6,4,1.95
179813,2004,7,6,5,1.97
179814,2004,7,6,6,1.98
179815,2004,7,6,7,2.05
179816,2004,7,6,8,2.13
179817,2004,7,6,9,2.26
179818,2004,7,6,10,2.34
179819,2004,7,6,11,2.4
179820,2004,7,6,12,2.49
179821,2004,7,6,13,2.52
179822,2004,7,6,14,2.56
179823,2004,7,6,15,2.6
179824,2004,7,6,16,2.65
179825,2004,7,6,17,2.64
179826,2004,7,6,18,2.61
179827,2004,7,6,19,2.57
179828,2004,7,6,20,2.53
179829,2004,7,6,21,2.5
179830,2004,7,6,22,2.42
179831,2004,7,6,23,2.41
179832,2004,7,7,0,2.28
179833,2004,7,7,1,2.14
179834,2004,7,7,2,2.06
179835,2004,7,7,3,2.01
179836,2004,7,7,4,2.02
179837,2004,7,7,5,2.03
179838,2004,7,7,6,2.05
179839,2004,7,7,7,2.1
179840,2004,7,7,8,2.23
179841,2004,7,7,9,2.28
179842,2004,7,7,10,2.36
179843,2004,7,7,11,2.43
179844,2004,7,7,12,2.45
179845,2004,7,7,13,2.47
179846,2004,7,7,14,2.48
179847,2004,7,7,15,2.47
179848,2004,7,7,16,2.5
179849,2004,7,7,17,2.47
179850,2004,7,7,18,2.46
179851,2004,7,7,19,2.41
179852,2004,7,7,20,2.41
179853,2004,7,7,21,2.38
179854,2004,7,7,22,2.35
179855,2004,7,7,23,2.3
179856,2004,7,8,0,2.24
179857,2004,7,8,1,2.2
179858,2004,7,8,2,2.12
179859,2004,7,8,3,2.08
179860,2004,7,8,4,2.05
179861,2004,7,8,5,2.08
179862,2004,7,8,6,2.1
179863,2004,7,8,7,2.16
179864,2004,7,8,8,2.2
179865,2004,7,8,9,2.31
179866,2004,7,8,10,2.35
179867,2004,7,8,11,2.43
179868,2004,7,8,12,2.47
179869,2004,7,8,13,2.46
179870,2004,7,8,14,2.43
179871,2004,7,8,15,2.41
179872,2004,7,8,16,2.36
179873,2004,7,8,17,2.35
179874,2004,7,8,18,2.3
179875,2004,7,8,19,2.29
179876,2004,7,8,20,2.25
179877,2004,7,8,21,2.18
179878,2004,7,8,22,2.18
179879,2004,7,8,23,2.19
179880,2004,7,9,0,2.16
179881,2004,7,9,1,2.12
179882,2004,7,9,2,2.06
179883,2004,7,9,3,2.04
179884,2004,7,9,4,2.01
179885,2004,7,9,5,2.02
179886,2004,7,9,6,2.07
179887,2004,7,9,7,2.14
179888,2004,7,9,8,2.18
179889,2004,7,9,9,2.24
179890,2004,7,9,10,2.34
179891,2004,7,9,11,2.46
179892,2004,7,9,12,2.49
179893,2004,7,9,13,2.48
179894,2004,7,9,14,2.5
179895,2004,7,9,15,2.42
179896,2004,7,9,16,2.3
179897,2004,7,9,17,2.2
179898,2004,7,9,18,2.16
179899,2004,7,9,19,2.1
179900,2004,7,9,20,2.04
179901,2004,7,9,21,2.0
179902,2004,7,9,22,1.98
179903,2004,7,9,23,2.0
179904,2004,7,10,0,2.05
179905,2004,7,10,1,2.06
179906,2004,7,10,2,2.05
179907,2004,7,10,3,2.07
179908,2004,7,10,4,2.08
179909,2004,7,10,5,2.12
179910,2004,7,10,6,2.16
179911,2004,7,10,7,2.24
179912,2004,7,10,8,2.28
179913,2004,7,10,9,2.37
179914,2004,7,10,10,2.45
179915,2004,7,10,11,2.53
179916,2004,7,10,12,2.54
179917,2004,7,10,13,2.6
179918,2004,7,10,14,2.57
179919,2004,7,10,15,2.5
179920,2004,7,10,16,2.4
179921,2004,7,10,17,2.26
179922,2004,7,10,18,2.08
179923,2004,7,10,19,2.02
179924,2004,7,10,20,1.96
179925,2004,7,10,21,1.95
179926,2004,7,10,22,1.93
179927,2004,7,10,23,1.96
179928,2004,7,11,0,2.01
179929,2004,7,11,1,2.01
179930,2004,7,11,2,2.07
179931,2004,7,11,3,2.1
179932,2004,7,11,4,2.16
179933,2004,7,11,5,2.18
179934,2004,7,11,6,2.25
179935,2004,7,11,7,2.31
179936,2004,7,11,8,2.35
179937,2004,7,11,9,2.45
179938,2004,7,11,10,2.5
179939,2004,7,11,11,2.55
179940,2004,7,11,12,2.61
179941,2004,7,11,13,2.65
179942,2004,7,11,14,2.62
179943,2004,7,11,15,2.57
179944,2004,7,11,16,2.48
179945,2004,7,11,17,2.4
179946,2004,7,11,18,2.17
179947,2004,7,11,19,2.04
179948,2004,7,11,20,1.94
179949,2004,7,11,21,1.88
179950,2004,7,11,22,1.87
179951,2004,7,11,23,1.89
179952,2004,7,12,0,1.94
179953,2004,7,12,1,2.02
179954,2004,7,12,2,2.08
179955,2004,7,12,3,2.17
179956,2004,7,12,4,2.22
179957,2004,7,12,5,2.24
179958,2004,7,12,6,2.29
179959,2004,7,12,7,2.33
179960,2004,7,12,8,2.34
179961,2004,7,12,9,2.4
179962,2004,7,12,10,2.49
179963,2004,7,12,11,2.55
179964,2004,7,12,12,2.56
179965,2004,7,12,13,2.6
179966,2004,7,12,14,2.54
179967,2004,7,12,15,2.5
179968,2004,7,12,16,2.45
179969,2004,7,12,17,2.34
179970,2004,7,12,18,2.18
179971,2004,7,12,19,2.04
179972,2004,7,12,20,1.92
179973,2004,7,12,21,1.83
179974,2004,7,12,22,1.78
179975,2004,7,12,23,1.8
179976,2004,7,13,0,1.83
179977,2004,7,13,1,1.91
179978,2004,7,13,2,2.01
179979,2004,7,13,3,2.1
179980,2004,7,13,4,2.19
179981,2004,7,13,5,2.23
179982,2004,7,13,6,2.28
179983,2004,7,13,7,2.32
179984,2004,7,13,8,2.33
179985,2004,7,13,9,2.42
179986,2004,7,13,10,2.51
179987,2004,7,13,11,2.57
179988,2004,7,13,12,2.62
179989,2004,7,13,13,2.66
179990,2004,7,13,14,2.63
179991,2004,7,13,15,2.6
179992,2004,7,13,16,2.51
179993,2004,7,13,17,2.4
179994,2004,7,13,18,2.29
179995,2004,7,13,19,2.14
179996,2004,7,13,20,2.0
179997,2004,7,13,21,1.91
179998,2004,7,13,22,1.82
179999,2004,7,13,23,1.83
180000,2004,7,14,0,1.84
180001,2004,7,14,1,1.93
180002,2004,7,14,2,2.04
180003,2004,7,14,3,2.1
180004,2004,7,14,4,2.2
180005,2004,7,14,5,2.26
180006,2004,7,14,6,2.29
180007,2004,7,14,7,2.36
180008,2004,7,14,8,2.4
180009,2004,7,14,9,2.44
180010,2004,7,14,10,2.5
180011,2004,7,14,11,2.6
180012,2004,7,14,12,2.63
180013,2004,7,14,13,2.68
180014,2004,7,14,14,2.64
180015,2004,7,14,15,2.61
180016,2004,7,14,16,2.54
180017,2004,7,14,17,2.45
180018,2004,7,14,18,2.34
180019,2004,7,14,19,2.21
180020,2004,7,14,20,2.09
180021,2004,7,14,21,1.96
180022,2004,7,14,22,1.87
180023,2004,7,14,23,1.85
180024,2004,7,15,0,1.83
180025,2004,7,15,1,1.88
180026,2004,7,15,2,1.96
180027,2004,7,15,3,2.07
180028,2004,7,15,4,2.16
180029,2004,7,15,5,2.21
180030,2004,7,15,6,2.31
180031,2004,7,15,7,2.36
180032,2004,7,15,8,2.36
180033,2004,7,15,9,2.41
180034,2004,7,15,10,2.48
180035,2004,7,15,11,2.52
180036,2004,7,15,12,2.63
180037,2004,7,15,13,2.67
180038,2004,7,15,14,2.7
180039,2004,7,15,15,2.67
180040,2004,7,15,16,2.62
180041,2004,7,15,17,2.56
180042,2004,7,15,18,2.43
180043,2004,7,15,19,2.38
180044,2004,7,15,20,2.16
180045,2004,7,15,21,2.03
180046,2004,7,15,22,1.93
180047,2004,7,15,23,1.87
180048,2004,7,16,0,1.87
180049,2004,7,16,1,1.88
180050,2004,7,16,2,1.93
180051,2004,7,16,3,1.99
180052,2004,7,16,4,2.08
180053,2004,7,16,5,2.15
180054,2004,7,16,6,2.22
180055,2004,7,16,7,2.27
180056,2004,7,16,8,2.31
180057,2004,7,16,9,2.37
180058,2004,7,16,10,2.43
180059,2004,7,16,11,2.52
180060,2004,7,16,12,2.56
180061,2004,7,16,13,2.6
180062,2004,7,16,14,2.64
180063,2004,7,16,15,2.61
180064,2004,7,16,16,2.55
180065,2004,7,16,17,2.48
180066,2004,7,16,18,2.38
180067,2004,7,16,19,2.28
180068,2004,7,16,20,2.18
180069,2004,7,16,21,2.08
180070,2004,7,16,22,1.96
180071,2004,7,16,23,1.89
180072,2004,7,17,0,1.85
180073,2004,7,17,1,1.89
180074,2004,7,17,2,1.91
180075,2004,7,17,3,1.97
180076,2004,7,17,4,2.05
180077,2004,7,17,5,2.13
180078,2004,7,17,6,2.21
180079,2004,7,17,7,2.28
180080,2004,7,17,8,2.36
180081,2004,7,17,9,2.36
180082,2004,7,17,10,2.45
180083,2004,7,17,11,2.53
180084,2004,7,17,12,2.6
180085,2004,7,17,13,2.69
180086,2004,7,17,14,2.7
180087,2004,7,17,15,2.69
180088,2004,7,17,16,2.62
180089,2004,7,17,17,2.56
180090,2004,7,17,18,2.51
180091,2004,7,17,19,2.42
180092,2004,7,17,20,2.35
180093,2004,7,17,21,2.22
180094,2004,7,17,22,2.09
180095,2004,7,17,23,1.98
180096,2004,7,18,0,1.91
180097,2004,7,18,1,1.88
180098,2004,7,18,2,1.92
180099,2004,7,18,3,1.94
180100,2004,7,18,4,1.98
180101,2004,7,18,5,2.06
180102,2004,7,18,6,2.14
180103,2004,7,18,7,2.23
180104,2004,7,18,8,2.26
180105,2004,7,18,9,2.32
180106,2004,7,18,10,2.37
180107,2004,7,18,11,2.42
180108,2004,7,18,12,2.52
180109,2004,7,18,13,2.59
180110,2004,7,18,14,2.64
180111,2004,7,18,15,2.63
180112,2004,7,18,16,2.59
180113,2004,7,18,17,2.54
180114,2004,7,18,18,2.46
180115,2004,7,18,19,2.39
180116,2004,7,18,20,2.32
180117,2004,7,18,21,2.26
180118,2004,7,18,22,2.13
180119,2004,7,18,23,2.03
180120,2004,7,19,0,1.95
180121,2004,7,19,1,1.91
180122,2004,7,19,2,1.91
180123,2004,7,19,3,1.94
180124,2004,7,19,4,1.98
180125,2004,7,19,5,2.07
180126,2004,7,19,6,2.14
180127,2004,7,19,7,2.21
180128,2004,7,19,8,2.26
180129,2004,7,19,9,2.32
180130,2004,7,19,10,2.36
180131,2004,7,19,11,2.44
180132,2004,7,19,12,2.52
180133,2004,7,19,13,2.58
180134,2004,7,19,14,2.62
180135,2004,7,19,15,2.65
180136,2004,7,19,16,2.64
180137,2004,7,19,17,2.58
180138,2004,7,19,18,2.53
180139,2004,7,19,19,2.48
180140,2004,7,19,20,2.41
180141,2004,7,19,21,2.35
180142,2004,7,19,22,2.24
180143,2004,7,19,23,2.15
180144,2004,7,20,0,2.05
180145,2004,7,20,1,1.99
180146,2004,7,20,2,1.95
180147,2004,7,20,3,1.97
180148,2004,7,20,4,1.99
180149,2004,7,20,5,2.06
180150,2004,7,20,6,2.12
180151,2004,7,20,7,2.19
180152,2004,7,20,8,2.26
180153,2004,7,20,9,2.33
180154,2004,7,20,10,2.37
180155,2004,7,20,11,2.48
180156,2004,7,20,12,2.55
180157,2004,7,20,13,2.61
180158,2004,7,20,14,2.66
180159,2004,7,20,15,2.74
180160,2004,7,20,16,2.74
180161,2004,7,20,17,2.67
180162,2004,7,20,18,2.6
180163,2004,7,20,19,2.54
180164,2004,7,20,20,2.46
180165,2004,7,20,21,2.41
180166,2004,7,20,22,2.32
180167,2004,7,20,23,2.23
180168,2004,7,21,0,2.12
180169,2004,7,21,1,2.04
180170,2004,7,21,2,1.99
180171,2004,7,21,3,2.05
180172,2004,7,21,4,2.06
180173,2004,7,21,5,2.09
180174,2004,7,21,6,2.12
180175,2004,7,21,7,2.2
180176,2004,7,21,8,2.25
180177,2004,7,21,9,2.28
180178,2004,7,21,10,2.31
180179,2004,7,21,11,2.39
180180,2004,7,21,12,2.44
180181,2004,7,21,13,2.47
180182,2004,7,21,14,2.5
180183,2004,7,21,15,2.51
180184,2004,7,21,16,2.49
180185,2004,7,21,17,2.45
180186,2004,7,21,18,2.39
180187,2004,7,21,19,2.34
180188,2004,7,21,20,2.29
180189,2004,7,21,21,2.28
180190,2004,7,21,22,2.24
180191,2004,7,21,23,2.16
180192,2004,7,22,0,2.11
180193,2004,7,22,1,2.02
180194,2004,7,22,2,2.0
180195,2004,7,22,3,2.0
180196,2004,7,22,4,2.05
180197,2004,7,22,5,2.08
180198,2004,7,22,6,2.1
180199,2004,7,22,7,2.14
180200,2004,7,22,8,2.18
180201,2004,7,22,9,2.23
180202,2004,7,22,10,2.26
180203,2004,7,22,11,2.31
180204,2004,7,22,12,2.37
180205,2004,7,22,13,2.43
180206,2004,7,22,14,2.47
180207,2004,7,22,15,2.49
180208,2004,7,22,16,2.5
180209,2004,7,22,17,2.48
180210,2004,7,22,18,2.44
180211,2004,7,22,19,2.38
180212,2004,7,22,20,2.36
180213,2004,7,22,21,2.36
180214,2004,7,22,22,2.35
180215,2004,7,22,23,2.33
180216,2004,7,23,0,2.27
180217,2004,7,23,1,2.16
180218,2004,7,23,2,2.16
180219,2004,7,23,3,2.13
180220,2004,7,23,4,2.12
180221,2004,7,23,5,2.14
180222,2004,7,23,6,2.18
180223,2004,7,23,7,2.21
180224,2004,7,23,8,2.27
180225,2004,7,23,9,2.34
180226,2004,7,23,10,2.38
180227,2004,7,23,11,2.43
180228,2004,7,23,12,2.47
180229,2004,7,23,13,2.49
180230,2004,7,23,14,2.46
180231,2004,7,23,15,2.47
180232,2004,7,23,16,2.42
180233,2004,7,23,17,2.42
180234,2004,7,23,18,2.41
180235,2004,7,23,19,2.38
180236,2004,7,23,20,2.36
180237,2004,7,23,21,2.35
180238,2004,7,23,22,2.29
180239,2004,7,23,23,2.24
180240,2004,7,24,0,2.23
180241,2004,7,24,1,2.2
180242,2004,7,24,2,2.14
180243,2004,7,24,3,2.11
180244,2004,7,24,4,2.13
180245,2004,7,24,5,2.17
180246,2004,7,24,6,2.21
180247,2004,7,24,7,2.25
180248,2004,7,24,8,2.32
180249,2004,7,24,9,2.36
180250,2004,7,24,10,2.45
180251,2004,7,24,11,2.51
180252,2004,7,24,12,2.54
180253,2004,7,24,13,2.55
180254,2004,7,24,14,2.51
180255,2004,7,24,15,2.43
180256,2004,7,24,16,2.38
180257,2004,7,24,17,2.33
180258,2004,7,24,18,2.26
180259,2004,7,24,19,2.21
180260,2004,7,24,20,2.14
180261,2004,7,24,21,2.1
180262,2004,7,24,22,2.1
180263,2004,7,24,23,2.16
180264,2004,7,25,0,2.18
180265,2004,7,25,1,2.16
180266,2004,7,25,2,2.17
180267,2004,7,25,3,2.16
180268,2004,7,25,4,2.16
180269,2004,7,25,5,2.14
180270,2004,7,25,6,2.22
180271,2004,7,25,7,2.27
180272,2004,7,25,8,2.33
180273,2004,7,25,9,2.42
180274,2004,7,25,10,2.49
180275,2004,7,25,11,2.55
180276,2004,7,25,12,2.58
180277,2004,7,25,13,2.55
180278,2004,7,25,14,2.5
180279,2004,7,25,15,2.39
180280,2004,7,25,16,2.29
180281,2004,7,25,17,2.21
180282,2004,7,25,18,2.14
180283,2004,7,25,19,2.03
180284,2004,7,25,20,1.99
180285,2004,7,25,21,1.96
180286,2004,7,25,22,1.95
180287,2004,7,25,23,2.0
180288,2004,7,26,0,2.08
180289,2004,7,26,1,2.14
180290,2004,7,26,2,2.16
180291,2004,7,26,3,2.15
180292,2004,7,26,4,2.19
180293,2004,7,26,5,2.22
180294,2004,7,26,6,2.26
180295,2004,7,26,7,2.33
180296,2004,7,26,8,2.41
180297,2004,7,26,9,2.46
180298,2004,7,26,10,2.54
180299,2004,7,26,11,2.58
180300,2004,7,26,12,2.65
180301,2004,7,26,13,2.64
180302,2004,7,26,14,2.59
180303,2004,7,26,15,2.49
180304,2004,7,26,16,2.41
180305,2004,7,26,17,2.22
180306,2004,7,26,18,2.12
180307,2004,7,26,19,2.04
180308,2004,7,26,20,1.95
180309,2004,7,26,21,1.91
180310,2004,7,26,22,1.92
180311,2004,7,26,23,1.96
180312,2004,7,27,0,2.03
180313,2004,7,27,1,2.06
180314,2004,7,27,2,2.12
180315,2004,7,27,3,2.15
180316,2004,7,27,4,2.16
180317,2004,7,27,5,2.19
180318,2004,7,27,6,2.26
180319,2004,7,27,7,2.31
180320,2004,7,27,8,2.42
180321,2004,7,27,9,2.52
180322,2004,7,27,10,2.58
180323,2004,7,27,11,2.63
180324,2004,7,27,12,2.67
180325,2004,7,27,13,2.59
180326,2004,7,27,14,2.49
180327,2004,7,27,15,2.36
180328,2004,7,27,16,2.16
180329,2004,7,27,17,1.96
180330,2004,7,27,18,1.85
180331,2004,7,27,19,1.73
180332,2004,7,27,20,1.68
180333,2004,7,27,21,1.68
180334,2004,7,27,22,1.73
180335,2004,7,27,23,1.81
180336,2004,7,28,0,1.91
180337,2004,7,28,1,2.02
180338,2004,7,28,2,2.08
180339,2004,7,28,3,2.14
180340,2004,7,28,4,2.2
180341,2004,7,28,5,2.23
180342,2004,7,28,6,2.27
180343,2004,7,28,7,2.3
180344,2004,7,28,8,2.38
180345,2004,7,28,9,2.52
180346,2004,7,28,10,2.63
180347,2004,7,28,11,2.71
180348,2004,7,28,12,2.76
180349,2004,7,28,13,2.74
180350,2004,7,28,14,2.72
180351,2004,7,28,15,2.63
180352,2004,7,28,16,2.5
180353,2004,7,28,17,2.36
180354,2004,7,28,18,2.17
180355,2004,7,28,19,2.02
180356,2004,7,28,20,1.85
180357,2004,7,28,21,1.78
180358,2004,7,28,22,1.73
180359,2004,7,28,23,1.73
180360,2004,7,29,0,1.8
180361,2004,7,29,1,1.88
180362,2004,7,29,2,1.99
180363,2004,7,29,3,2.08
180364,2004,7,29,4,2.16
180365,2004,7,29,5,2.2
180366,2004,7,29,6,2.29
180367,2004,7,29,7,2.338
180368,2004,7,29,8,2.406
180369,2004,7,29,9,2.5
180370,2004,7,29,10,2.608
180371,2004,7,29,11,2.709
180372,2004,7,29,12,2.785
180373,2004,7,29,13,2.82
180374,2004,7,29,14,2.8
180375,2004,7,29,15,2.728
180376,2004,7,29,16,2.61
180377,2004,7,29,17,2.453
180378,2004,7,29,18,2.267
180379,2004,7,29,19,2.07
180380,2004,7,29,20,1.9
180381,2004,7,29,21,1.77
180382,2004,7,29,22,1.69
180383,2004,7,29,23,1.66
180384,2004,7,30,0,1.69
180385,2004,7,30,1,1.75
180386,2004,7,30,2,1.89
180387,2004,7,30,3,1.98
180388,2004,7,30,4,2.06
180389,2004,7,30,5,2.13
180390,2004,7,30,6,2.2
180391,2004,7,30,7,2.26
180392,2004,7,30,8,2.33
180393,2004,7,30,9,2.5
180394,2004,7,30,10,2.59
180395,2004,7,30,11,2.7
180396,2004,7,30,12,2.72
180397,2004,7,30,13,2.7
180398,2004,7,30,14,2.64
180399,2004,7,30,15,2.58
180400,2004,7,30,16,2.45
180401,2004,7,30,17,2.28
180402,2004,7,30,18,2.15
180403,2004,7,30,19,1.96
180404,2004,7,30,20,1.81
180405,2004,7,30,21,1.72
180406,2004,7,30,22,1.7
180407,2004,7,30,23,1.71
180408,2004,7,31,0,1.78
180409,2004,7,31,1,1.87
180410,2004,7,31,2,1.95
180411,2004,7,31,3,2.02
180412,2004,7,31,4,2.11
180413,2004,7,31,5,2.18
180414,2004,7,31,6,2.21
180415,2004,7,31,7,2.26
180416,2004,7,31,8,2.26
180417,2004,7,31,9,2.34
180418,2004,7,31,10,2.43
180419,2004,7,31,11,2.55
180420,2004,7,31,12,2.65
180421,2004,7,31,13,2.73
180422,2004,7,31,14,2.75
180423,2004,7,31,15,2.73
180424,2004,7,31,16,2.65
180425,2004,7,31,17,2.56
180426,2004,7,31,18,2.43
180427,2004,7,31,19,2.28
180428,2004,7,31,20,2.07
180429,2004,7,31,21,1.93
180430,2004,7,31,22,1.79
180431,2004,7,31,23,1.71
180432,2004,8,1,0,1.68
180433,2004,8,1,1,1.73
180434,2004,8,1,2,1.79
180435,2004,8,1,3,1.86
180436,2004,8,1,4,1.95
180437,2004,8,1,5,2.01
180438,2004,8,1,6,2.07
180439,2004,8,1,7,2.09
180440,2004,8,1,8,2.13
180441,2004,8,1,9,2.16
180442,2004,8,1,10,2.23
180443,2004,8,1,11,2.34
180444,2004,8,1,12,2.5
180445,2004,8,1,13,2.56
180446,2004,8,1,14,2.66
180447,2004,8,1,15,2.66
180448,2004,8,1,16,2.62
180449,2004,8,1,17,2.52
180450,2004,8,1,18,2.47
180451,2004,8,1,19,2.36
180452,2004,8,1,20,2.24
180453,2004,8,1,21,2.09
180454,2004,8,1,22,1.96
180455,2004,8,1,23,1.84
180456,2004,8,2,0,1.8
180457,2004,8,2,1,1.78
180458,2004,8,2,2,1.85
180459,2004,8,2,3,1.91
180460,2004,8,2,4,1.96
180461,2004,8,2,5,2.02
180462,2004,8,2,6,2.12
180463,2004,8,2,7,2.15
180464,2004,8,2,8,2.18
180465,2004,8,2,9,2.19
180466,2004,8,2,10,2.23
180467,2004,8,2,11,2.31
180468,2004,8,2,12,2.39
180469,2004,8,2,13,2.48
180470,2004,8,2,14,2.58
180471,2004,8,2,15,2.6
180472,2004,8,2,16,2.56
180473,2004,8,2,17,2.46
180474,2004,8,2,18,2.39
180475,2004,8,2,19,2.38
180476,2004,8,2,20,2.28
180477,2004,8,2,21,2.09
180478,2004,8,2,22,1.95
180479,2004,8,2,23,1.89
180480,2004,8,3,0,1.81
180481,2004,8,3,1,1.79
180482,2004,8,3,2,1.8
180483,2004,8,3,3,1.84
180484,2004,8,3,4,1.89
180485,2004,8,3,5,1.95
180486,2004,8,3,6,2.01
180487,2004,8,3,7,2.05
180488,2004,8,3,8,2.08
180489,2004,8,3,9,2.13
180490,2004,8,3,10,2.17
180491,2004,8,3,11,2.25
180492,2004,8,3,12,2.3
180493,2004,8,3,13,2.39
180494,2004,8,3,14,2.49
180495,2004,8,3,15,2.54
180496,2004,8,3,16,2.53
180497,2004,8,3,17,2.48
180498,2004,8,3,18,2.37
180499,2004,8,3,19,2.28
180500,2004,8,3,20,2.24
180501,2004,8,3,21,2.22
180502,2004,8,3,22,2.13
180503,2004,8,3,23,2.07
180504,2004,8,4,0,2.0
180505,2004,8,4,1,1.95
180506,2004,8,4,2,1.97
180507,2004,8,4,3,2.03
180508,2004,8,4,4,2.08
180509,2004,8,4,5,2.13
180510,2004,8,4,6,2.17
180511,2004,8,4,7,2.21
180512,2004,8,4,8,2.21
180513,2004,8,4,9,2.22
180514,2004,8,4,10,2.22
180515,2004,8,4,11,2.26
180516,2004,8,4,12,2.31
180517,2004,8,4,13,2.34
180518,2004,8,4,14,2.39
180519,2004,8,4,15,2.42
180520,2004,8,4,16,2.45
180521,2004,8,4,17,2.37
180522,2004,8,4,18,2.31
180523,2004,8,4,19,2.23
180524,2004,8,4,20,2.18
180525,2004,8,4,21,2.15
180526,2004,8,4,22,2.13
180527,2004,8,4,23,2.12
180528,2004,8,5,0,2.05
180529,2004,8,5,1,2.02
180530,2004,8,5,2,2.01
180531,2004,8,5,3,2.0
180532,2004,8,5,4,2.06
180533,2004,8,5,5,2.08
180534,2004,8,5,6,2.12
180535,2004,8,5,7,2.17
180536,2004,8,5,8,2.23
180537,2004,8,5,9,2.24
